customerID,SharedDriverContribution,PrimaryLever,SecondaryLever,PrimaryLeverContribution,SHAP_Service_quality,SHAP_Billing_and_payment,SHAP_Protection_and_support,SHAP_Engagement_and_bundling,SHAP_Price_and_plan_fit
4335-UPJSI,-1.4953877,Protection and support,Engagement and bundling,0.078968525,-0.5565551,-0.31584412,0.078968525,-0.25708398,-0.7590718
0524-IAVZO,0.53631747,Billing and payment,Service quality,0.33093444,0.32505745,0.33093444,0.15425865,0.0825251,-0.025708634
2737-YNGYW,0.59318817,Service quality,Price and plan fit,0.28956336,0.28956336,-0.0839833,0.124359086,-0.09870295,0.19450454
1784-EZDKJ,-0.55312204,Price and plan fit,Engagement and bundling,0.39999896,0.22973509,-0.059880845,0.107802644,0.33801058,0.39999896
9297-FVVDH,-1.5015621,Billing and payment,Engagement and bundling,0.3538821,-0.20219485,0.3538821,-0.30877152,0.108848736,-0.20095749
8007-YYPWD,-1.5066187,Protection and support,Engagement and bundling,0.074434415,-0.5266306,-0.2787675,0.074434415,-0.11237401,-0.32341313
7101-HRBLJ,-1.564487,No actionable lever,Billing and payment,-0.003971355,-0.17169127,-0.13069993,-0.4208006,-0.003971355,-0.30272466
5159-YFPKQ,0.63873875,Billing and payment,Service quality,0.322972,0.29271,0.322972,0.15117715,-0.21744049,-0.071681924
6635-CPNUN,0.5195211,Service quality,Price and plan fit,0.32657593,0.32657593,-0.3631861,0.08601174,0.028967377,0.12195658
4021-RQSNY,0.49020076,Service quality,Billing and payment,0.3254528,0.3254528,0.30571944,0.17540008,0.24313073,0.24178341
5453-YBTWV,-1.4743323,Service quality,Price and plan fit,0.1916774,0.1916774,-0.086723,-0.33945072,-0.13592723,0.15526398
5039-LZRQT,-0.76509714,Protection and support,Billing and payment,0.066985846,-0.63419604,-0.3223329,0.066985846,-0.3648384,-0.66114825
2931-VUVJN,-0.7607229,Billing and payment,Service quality,0.37007734,0.19267377,0.37007734,-0.36696896,-0.19896688,-5.2005053e-06
9061-TIHDA,0.54454535,Service quality,Billing and payment,0.33866483,0.33866483,0.33436015,0.14439827,0.19889648,0.143352
8699-ASUFO,0.63169044,Service quality,Protection and support,0.36342084,0.36342084,-0.12694326,0.13131353,-0.059677616,-0.03004048
6418-PIQSP,-1.5035806,Engagement and bundling,Service quality,0.116812736,-0.17251408,-0.31171954,-0.26517877,0.116812736,-0.21453552
8220-OCUFY,-0.7246455,Billing and payment,Price and plan fit,0.3885389,-0.22703262,0.3885389,-0.24676663,-0.278087,-0.09858732
3995-WFCSM,0.53167754,Protection and support,Price and plan fit,0.13253455,-0.28241995,-0.09375698,0.13253455,-0.0724929,-0.052363813
1895-QTKDO,0.5984697,Protection and support,Price and plan fit,0.1191244,-0.22796413,-0.3213763,0.1191244,-0.16624123,0.10771294
2038-OEQZH,0.5826678,Service quality,Protection and support,0.3035116,0.3035116,-0.080766566,0.13626015,-0.08206248,-0.011325441
1178-PZGAB,-0.73915803,Protection and support,Billing and payment,0.06460767,-0.5471704,-0.2925673,0.06460767,-0.32329595,-0.34540242
7927-AUXBZ,0.53157073,Service quality,Price and plan fit,0.31564572,0.31564572,0.020661227,-0.090762876,-0.022784032,0.10211505
2626-VEEWG,-1.4451795,Protection and support,Billing and payment,0.07829849,-0.48361522,-0.10431937,0.07829849,-0.23081674,-0.54130834
2878-RMWXY,-1.5605271,Price and plan fit,Service quality,0.31923768,0.15002154,-0.080248386,-0.23770691,0.07604943,0.31923768
1657-DYMBM,-1.4399693,Protection and support,Billing and payment,0.074089415,-0.53107095,-0.24141523,0.074089415,-0.26674694,-0.75721896
7311-MQJCH,-0.81456596,Billing and payment,Protection and support,0.080014944,-0.6794938,0.080014944,0.06909795,-0.30802843,-0.55276215
7375-WMVMT,-1.5788659,Service quality,Engagement and bundling,0.15948136,0.15948136,-0.08216219,-0.11383084,-0.02931674,-0.05811298
1136-XGEQU,-0.48482862,Engagement and bundling,Billing and payment,0.24625812,-0.20518723,-0.071904674,-0.12597692,0.24625812,-0.11837662
2530-FMFXO,-1.4784238,Billing and payment,Price and plan fit,0.3491644,0.21441883,0.3491644,-0.054946344,0.24500833,0.32503024
6844-DZKRF,0.5864705,No actionable lever,Billing and payment,-0.060765922,-0.23828371,-0.08991724,-0.060765922,-0.19971016,-0.11696542
4695-WJZUE,0.619114,Service quality,Billing and payment,0.2908964,0.2908964,0.29035205,0.15136719,0.08829586,0.19706666
7619-ODSGN,0.4671309,Billing and payment,Engagement and bundling,0.043151487,-0.3915208,0.043151487,-0.13260682,-0.060516883,-0.19383176
5970-GHJAW,-1.3523488,Protection and support,Engagement and bundling,0.065531194,-0.5101825,-0.29274562,0.065531194,-0.1978035,-0.5360236
8879-XUAHX,-1.491515,Price and plan fit,Billing and payment,0.3752335,0.18615654,0.28800982,-0.40727064,0.10446751,0.3752335
3689-MOZGR,0.50262946,Billing and payment,Engagement and bundling,0.34639788,-0.32119718,0.34639788,-0.1381394,-0.067940146,-0.15826917
4195-PNGZS,-1.4464234,Protection and support,Engagement and bundling,0.07481072,-0.52303445,-0.23730175,0.07481072,-0.15309241,-0.66645306
5003-XZWWO,-1.5361218,Engagement and bundling,Protection and support,0.17462346,-0.1599157,-0.2708075,-0.102302015,0.17462346,-0.224118
3988-RQIXO,0.6251455,Price and plan fit,Service quality,0.37690794,0.29566896,0.2823525,0.15340187,0.036277164,0.37690794
7622-FWGEW,-1.4938945,Engagement and bundling,Billing and payment,0.038289234,-0.16948277,-0.10813175,-0.3676665,0.038289234,-0.21794653
6922-NCEDI,-0.7493361,Protection and support,Billing and payment,0.09564934,-0.5796821,-0.14605767,0.09564934,-0.3756319,-0.6991911
2514-GINMM,0.648413,Billing and payment,Service quality,0.3240443,0.29416558,0.3240443,0.14898491,-0.057892743,0.23076463
9891-NQDBD,-0.7091656,Protection and support,Engagement and bundling,0.0773257,-0.56061566,-0.3555812,0.0773257,-0.23649521,-0.33543566
6131-IUNXN,0.4892281,Protection and support,Engagement and bundling,0.07451356,-0.7902881,-0.3808101,0.07451356,-0.18192571,-0.22229126
8548-AWOFC,0.4282541,Billing and payment,Engagement and bundling,0.046792004,-0.2816738,0.046792004,-0.10857844,0.040307663,-0.26913288
9798-DRYDS,-0.72995496,No actionable lever,Protection and support,-0.03405281,-0.21337238,-0.12646765,-0.06972322,-0.16600604,-0.03405281
8532-UEFWH,-1.4658097,Protection and support,Engagement and bundling,0.0812996,-0.5095936,-0.30898508,0.0812996,-0.14572124,-0.5887476
6296-DDOOR,-0.7098924,Protection and support,Billing and payment,0.08027933,-0.21811843,0.05329392,0.08027933,-0.13010506,-0.113167614
7951-VRDVK,-0.47649363,Engagement and bundling,Price and plan fit,0.19046369,-0.21160755,-0.23628582,-0.29442593,0.19046369,-0.08622827
5931-FLJJF,0.62817395,Service quality,Protection and support,0.35487276,0.35487276,-0.10276608,0.12456815,-0.17748515,-0.012341067
4815-YOSUK,-0.5745041,Price and plan fit,Service quality,0.19337648,0.17096673,-0.0895456,-0.3908343,0.11783776,0.19337648
2659-VXMWZ,-0.57324487,Price and plan fit,Billing and payment,0.29522344,0.21390904,0.2524398,-0.2049247,0.1877622,0.29522344
0380-NEAVX,-0.6251106,Billing and payment,Service quality,0.3171671,0.22148705,0.3171671,0.0809602,0.16669439,0.122071505
3207-OYBWH,0.47152272,Service quality,Protection and support,0.2699315,0.2699315,-0.10469594,0.120057985,0.060087297,0.03079696
4285-GYRQC,0.62568676,Service quality,Billing and payment,0.35980806,0.35980806,0.35170364,0.13332416,-0.050386064,0.12171966
7216-EWTRS,0.57344824,Price and plan fit,Service quality,0.5490563,0.2951006,0.29338628,0.16129956,0.16488749,0.5490563
4365-MSDYN,0.5240959,Protection and support,Billing and payment,0.08058381,-0.927651,-0.072205976,0.08058381,-0.23287377,-0.4895711
7036-TYDEC,-1.405088,Price and plan fit,Engagement and bundling,0.28905454,0.20123966,0.112872995,-0.025334638,0.20382525,0.28905454
5802-ADBRC,-0.5138864,Price and plan fit,Engagement and bundling,0.49344856,0.21647353,-0.124068394,-0.1545567,0.31404877,0.49344856
8076-FEZKJ,-0.76299715,Protection and support,Billing and payment,0.05951062,-0.61725295,-0.307979,0.05951062,-0.35396296,-0.58831817
5197-YPYBZ,-1.4628152,Protection and support,Engagement and bundling,0.071012095,-0.5514455,-0.28658733,0.071012095,-0.08780186,-0.26432616
8337-MSSXB,0.5753758,Billing and payment,Service quality,0.3407447,0.33028862,0.3407447,0.094801836,-0.08682804,0.1016888
4312-GVYNH,-1.4774017,Engagement and bundling,Billing and payment,0.07482923,-0.15906122,-0.11940982,-0.3815838,0.07482923,-0.31062102
8495-LJDFO,0.38921535,Service quality,Price and plan fit,0.2588516,0.2588516,-0.14815444,-0.33181134,0.16842625,0.17097245
0839-JTCUD,-1.5298772,Engagement and bundling,Service quality,0.085542224,-0.1820856,-0.22505218,-0.32912862,0.085542224,-0.2112512
5494-WOZRZ,-1.5478141,Engagement and bundling,Billing and payment,0.023341138,-0.17967379,-0.11479741,-0.35084626,0.023341138,-0.25696367
1302-UHBDD,0.5208466,Service quality,Protection and support,0.3060105,0.3060105,-0.028723277,0.1322907,0.06447558,-0.13926664
2234-EOFPT,-1.5266972,Engagement and bundling,Billing and payment,0.08212949,-0.16565914,-0.14609487,-0.4117764,0.08212949,-0.3155311
8619-IJNDK,-1.4404185,No actionable lever,Engagement and bundling,-0.15354161,-0.15354161,-0.24711734,-0.31123614,-0.16903895,-0.24147303
8378-LKJAF,0.4603854,Service quality,Engagement and bundling,0.3092583,0.3092583,-0.08625253,0.16141272,0.26126978,0.20638916
8182-BJDSI,0.53474617,Service quality,Billing and payment,0.33185995,0.33185995,0.32204527,0.11357317,0.0790517,0.006728407
2528-HFYZX,0.568651,Billing and payment,Service quality,0.37296724,0.30680373,0.37296724,0.09780032,-0.18231753,-0.16211104
1153-GNOLC,-0.77209926,Billing and payment,Protection and support,0.36806083,-0.2058782,0.36806083,0.11286295,0.07479143,-0.27595532
3298-QEICA,-1.5285088,No actionable lever,Service quality,-0.12585568,-0.17184001,-0.32989386,-0.28883561,-0.12585568,-0.26173556
0788-DXBFY,-0.75876844,Billing and payment,Protection and support,0.34649763,-0.5676578,0.34649763,0.0819367,-0.28380767,-0.39421046
3597-YASZG,-1.4224606,Price and plan fit,Engagement and bundling,0.3391563,0.18585736,-0.0712176,-0.13046008,0.22567852,0.3391563
3496-LFSZU,0.60802245,Service quality,Protection and support,0.31017104,0.31017104,-0.03772367,0.13574125,-0.22766669,-0.092059046
5242-UOWHD,-1.48614,Protection and support,Engagement and bundling,0.070377484,-0.5471148,-0.2916483,0.070377484,-0.23239665,-0.7151942
2482-CZGBB,0.6149601,Service quality,Billing and payment,0.3575191,0.3575191,0.35161674,0.14275143,-0.2339278,-0.17395395
6479-SZPLM,-1.4663566,Protection and support,Billing and payment,0.068021804,-0.51058245,-0.24057117,0.068021804,-0.24270648,-0.7470431
8097-VBQTZ,0.4690048,No actionable lever,Billing and payment,-0.07695391,-0.30736035,-0.18930939,-0.4108246,-0.07695391,-0.31224394
4500-HKANN,-1.5035429,No actionable lever,Protection and support,-0.06471978,-0.24724829,-0.31834894,-0.0885695,-0.06471978,-0.30421907
9917-KWRBE,-0.70723116,Price and plan fit,Billing and payment,0.029183893,-0.21329427,-0.09747179,-0.16969778,-0.11630111,0.029183893
3420-ZDBMA,0.6403314,Service quality,Protection and support,0.32114246,0.32114246,-0.11123022,0.13565543,-0.22176068,-0.1087868
2212-LYASK,-0.52372015,Engagement and bundling,Protection and support,0.26770186,-0.2609701,-0.048364624,0.12957802,0.26770186,-0.15890597
1393-IMKZG,0.58184963,Price and plan fit,Service quality,0.44550848,0.29296318,0.2861931,-0.19040582,0.0358895,0.44550848
8069-RHUXK,-1.4553564,No actionable lever,Service quality,-0.1493902,-0.15907735,-0.2136796,-0.3188593,-0.1493902,-0.37933594
3398-GCPMU,-1.539862,Engagement and bundling,Billing and payment,0.04699739,-0.1478999,-0.12118035,-0.42348185,0.04699739,-0.15677829
2908-WGAXL,-1.4858754,Protection and support,Billing and payment,0.09664436,-0.5387669,-0.07064209,0.09664436,-0.097552985,-0.6893665
3378-AJRAO,-0.69806147,Billing and payment,Protection and support,0.08015733,-0.5906776,0.08015733,0.07444369,-0.18765065,-0.35085127
1013-QCWAM,0.46990564,Billing and payment,Service quality,0.31640932,0.27847683,0.31640932,0.09952832,0.18489103,0.025245562
0866-QLSIR,-0.68686396,No actionable lever,Engagement and bundling,-0.10970449,-0.27591175,-0.10970449,-0.33600122,-0.22804798,-0.23169586
6050-FFXES,-1.4000789,Price and plan fit,Engagement and bundling,0.46225014,0.19618261,-0.27216455,-0.02577792,0.23764417,0.46225014
7181-BQYBV,0.5570985,Price and plan fit,Billing and payment,0.57522815,0.28190976,0.29353306,-0.13769084,0.14673722,0.57522815
0362-RAOQO,-1.4655184,Protection and support,Billing and payment,0.06712175,-0.53248745,-0.24777508,0.06712175,-0.25837767,-0.7699205
9554-DFKIC,0.48339316,No actionable lever,Billing and payment,-0.09609474,-0.3851583,-0.124936745,-0.19022425,-0.09609474,-0.22329614
5527-ACHSO,0.4680841,Engagement and bundling,Protection and support,0.060898308,-0.3974957,-0.34709415,-0.058356654,0.060898308,-0.13986488
0829-DDVLK,-0.7600095,Protection and support,Price and plan fit,0.065533675,-0.55807394,-0.29373297,0.065533675,-0.31467733,-0.29342723
1399-UBQIU,0.4897629,Billing and payment,Protection and support,0.37183338,-0.37993616,0.37183338,0.13915028,0.055419654,-0.031692203
1813-JLKWR,-0.72818166,Protection and support,Billing and payment,0.07546424,-0.53848207,-0.23402098,0.07546424,-0.3704669,-0.6830087
0336-PIKEI,-1.4436998,No actionable lever,Service quality,-0.11371719,-0.14034489,-0.26738366,-0.3423691,-0.11371719,-0.18704253
7322-OCWHC,-1.6170781,Service quality,Engagement and bundling,0.1450798,0.1450798,-0.15136994,-0.4123558,-0.14483346,-0.28025728
9537-VHDTA,0.5933702,Price and plan fit,Engagement and bundling,0.12975135,-0.23885675,-0.3194384,-0.16849396,-0.14435774,0.12975135
4957-TIALW,-0.71628153,No actionable lever,Service quality,-0.1086091,-0.22067343,-0.26773345,-0.25023764,-0.31359515,-0.1086091
2054-PJOCK,-0.47527072,Engagement and bundling,Protection and support,0.29964703,-0.18726209,-0.2731216,-0.0732205,0.29964703,-0.103908986
9150-HEPMB,-0.6893448,No actionable lever,Service quality,-0.16146637,-0.18888907,-0.32503402,-0.16146637,-0.36251998,-0.19269177
9030-QGZNL,-1.5556079,Protection and support,Engagement and bundling,0.07301743,-0.55923605,-0.30955032,0.07301743,-0.20327386,-0.34291998
6204-IEUXJ,0.6294221,Service quality,Price and plan fit,0.28863075,0.28863075,-0.34586087,-0.044406675,-0.15893923,0.013129987
3126-WQMGH,0.4927739,Protection and support,Engagement and bundling,0.13232176,-0.30307615,-0.12463116,0.13232176,-0.120163076,-0.17423216
4529-CKBCL,0.6325988,Billing and payment,Service quality,0.34984726,0.287665,0.34984726,0.13612854,-0.05714091,0.022266127
2506-CLAKW,0.54757386,Price and plan fit,Service quality,0.34396744,0.33963272,-0.08713121,-0.36040252,-0.07305231,0.34396744
7176-WRTNX,-1.3085365,Price and plan fit,Service quality,0.60693616,0.19242463,-0.0501511,-0.34075928,0.13641031,0.60693616
1583-IHQZE,0.4631774,Service quality,Price and plan fit,0.34277838,0.34277838,-0.11586716,-0.11262947,0.1758966,0.30319852
5732-IKGQH,-0.49217308,Price and plan fit,Engagement and bundling,0.40655467,0.20307387,-0.09763083,-0.2732867,0.21789557,0.40655467
9239-GZHZE,-1.5229807,Price and plan fit,Service quality,0.24459562,0.16593204,-0.08912555,-0.38118145,0.07735071,0.24459562
7205-BAIAD,-1.5026056,Protection and support,Billing and payment,0.07261108,-0.5163536,-0.08283404,0.07261108,-0.22433937,-0.50071186
0151-ONTOV,0.656375,Service quality,Price and plan fit,0.29339653,0.29339653,-0.33686078,0.12885118,-0.15835072,0.23541522
4140-MUHUG,0.6268931,Billing and payment,Service quality,0.3266127,0.29431447,0.3266127,0.13853191,-0.05586788,0.04103922
0093-EXYQL,0.5188835,Service quality,Billing and payment,0.3108215,0.3108215,0.30888152,0.14415683,0.06327216,-0.041610494
8064-RAVOH,0.5941426,Billing and payment,Protection and support,0.3272554,-0.23450021,0.3272554,0.14801627,-0.1470201,0.10455996
0219-QAERP,-0.71283877,Protection and support,Billing and payment,0.072385184,-0.51549816,-0.2859716,0.072385184,-0.32308003,-0.45655838
0320-JDNQG,0.49695116,Billing and payment,Service quality,0.3406174,0.3104991,0.3406174,-0.2909319,0.073764026,0.26239616
7180-PISOG,0.6519393,Billing and payment,Service quality,0.32477915,0.2897051,0.32477915,0.14805979,-0.030013388,0.20499422
9168-INPSZ,0.43263108,Service quality,Engagement and bundling,0.27808446,0.27808446,0.009913898,-0.03496636,0.19630444,0.1557756
3571-RFHAR,0.40798932,Billing and payment,Service quality,0.3124331,0.281238,0.3124331,-0.16479236,0.16207369,0.18252622
0015-UOCOJ,0.50982517,Billing and payment,Price and plan fit,0.3386296,-0.35095364,0.3386296,-0.16128883,-0.1897001,-0.020046942
5334-AFQJB,-1.4622718,Protection and support,Billing and payment,0.12372447,-0.4603322,-0.116740234,0.12372447,-0.17418331,-0.5332359
2754-SDJRD,0.49993527,Price and plan fit,Service quality,0.544613,0.36501965,-0.078461155,-0.0143846655,0.2282892,0.544613
9578-VRMNM,0.47082373,Protection and support,Price and plan fit,0.1326066,-0.3334342,-0.1035398,0.1326066,0.06256697,0.08757561
1587-FKLZB,0.4786032,Service quality,Engagement and bundling,0.28069115,0.28069115,-0.086055785,0.18194,0.26207495,0.15734433
6140-QNRQQ,0.66483307,Service quality,Price and plan fit,0.29532695,0.29532695,-0.11446968,0.14443472,-0.15964712,0.21071595
8963-JLGJT,0.55462635,No actionable lever,Engagement and bundling,-0.13171804,-0.29380527,-0.40741095,-0.19626522,-0.16436781,-0.13171804
4307-KTUMW,0.46616855,Service quality,Billing and payment,0.27305236,0.27305236,0.03315554,-0.14478207,0.027556557,-0.024669245
1465-LNTLJ,0.47947046,No actionable lever,Engagement and bundling,-0.05395619,-0.40325293,-0.09480599,-0.05395619,-0.074756294,-0.14514996
5440-FLBQG,-1.2440543,Price and plan fit,Engagement and bundling,0.64961964,0.18513842,-0.0631736,-0.110746086,0.19965,0.64961964
2135-DQWAQ,0.6476981,Service quality,Price and plan fit,0.31744772,0.31744772,-0.10723345,0.10761329,-0.06112726,0.17441142
4056-QHXHZ,-1.4802577,Price and plan fit,Service quality,0.27360323,0.16135895,-0.31520778,-0.30701008,0.15985252,0.27360323
7470-MCQTK,0.48177204,Engagement and bundling,Protection and support,0.27704343,-0.3728141,-0.11856838,0.14928667,0.27704343,0.08965993
