customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceCount,ChurnFlag,Cluster,CustomerSegment,TenureBand,ARPU,ChargeRatio,ContractRiskFlag,ValueTier,AutoPayFlag
3223-DWFIO,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.35,261.65,No,0,0,3,New High-Spend,0-6 months,65.4125,1.0601949168736862,1,Medium,0
2660-EMUBI,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes,2,1,3,New High-Spend,7-12 months,89.83500000000001,1.0613903267100795,1,High,0
6968-GMKPR,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,No,2,0,1,Established High-Value,49-72 months,81.99090909090908,0.9946224636877704,1,High,0
4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.4,5480.25,No,4,0,1,Established High-Value,49-72 months,76.11458333333333,0.9906117421650472,0,High,1
1436-ZMJAN,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.8,653.15,No,3,0,3,New High-Spend,7-12 months,65.315,1.038046390568782,1,Medium,1
3292-PBZEJ,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,No,5,0,1,Established High-Value,7-12 months,107.55,1.0357973035797303,1,Premium,0
0799-DDIHE,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,639.45,No,0,0,0,New Budget,13-24 months,42.63,1.086089608257096,1,Medium,0
3070-FNFZQ,Female,0,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,478.75,No,0,0,0,New Budget,13-24 months,20.815217391304348,0.9800522193211488,0,Low,1
2812-SFXMJ,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,No,0,0,0,New Budget,0-6 months,20.05,1.0,1,Low,0
7675-OZCZG,Female,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.0,127.1,Yes,0,1,0,New Budget,0-6 months,42.36666666666667,1.0621557828481512,1,Medium,0
5014-WUQMG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,96.1,4391.45,No,4,0,1,Established High-Value,25-48 months,93.43510638297872,1.0285213312231722,0,Premium,0
5312-TSZVC,Female,0,No,Yes,15,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,270.6,No,0,0,0,New Budget,13-24 months,18.040000000000003,1.0892461197339245,0,Low,0
2003-CKLOR,Male,0,No,No,66,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.5,6710.5,Yes,4,1,1,Established High-Value,49-72 months,101.67424242424242,0.9786156024141272,1,Premium,0
0993-OSGPT,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,No,3,0,1,Established High-Value,49-72 months,58.46911764705882,1.0372997308785432,0,Medium,1
9254-RBFON,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.6,1704.95,Yes,4,1,3,New High-Spend,13-24 months,100.29117647058824,0.9831373354057302,0,Premium,1
1205-WNWPJ,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.5,415.95,Yes,2,1,3,New High-Spend,7-12 months,59.42142857142857,1.0013222743118164,1,Medium,0
9391-EOYLI,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.45,950.2,Yes,1,1,3,New High-Spend,7-12 months,79.18333333333334,1.0159966322879397,1,High,0
7108-DGVUU,Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.7,1497.05,No,3,0,3,New High-Spend,13-24 months,71.28809523809524,1.0057780301259145,0,High,1
2782-JEEBU,Male,0,No,No,21,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.0,780.15,No,2,0,0,New Budget,13-24 months,37.15,0.9690444145356664,1,Medium,0
5127-BZENZ,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No,2,0,2,Established Budget,49-72 months,62.71696428571429,1.039591133636092,0,Medium,1
2720-FVBQP,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,No,0,0,0,New Budget,0-6 months,45.54166666666666,1.07483989021043,1,Medium,1
9906-NHHVC,Female,1,No,No,65,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.5,3517.9,No,4,0,1,Established High-Value,49-72 months,54.121538461538464,0.9885158759487194,0,Medium,1
4522-XRWWI,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,No,4,0,1,Established High-Value,25-48 months,80.37857142857143,1.0008886519150448,0,High,1
3766-EJLFL,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.05,7508.55,No,5,0,1,Established High-Value,49-72 months,110.41985294117649,0.9875941426773478,0,Premium,1
5939-SXWHM,Male,0,Yes,Yes,48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),26.3,1245.05,No,0,0,2,Established Budget,25-48 months,25.938541666666666,1.0139351833259709,0,Low,1
8152-UOBNY,Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,No,4,0,1,Established High-Value,49-72 months,106.959,0.9985134490786188,0,Premium,0
7351-KYHQH,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,No,3,0,3,New High-Spend,7-12 months,70.52142857142857,0.9209966575508964,1,High,0
7643-RCHXS,Female,0,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.35,1263.85,No,0,0,2,Established Budget,49-72 months,20.06111111111111,0.9645527554693992,0,Low,0
8246-SHFGA,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21.1,385.55,No,0,0,0,New Budget,13-24 months,22.679411764705883,0.9303592270782,1,Low,1
8387-MOJJT,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,Yes,1,1,3,New High-Spend,25-48 months,80.57142857142857,0.9674645390070924,1,High,1
0620-XEFWH,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.85,84.2,No,0,0,0,New Budget,0-6 months,21.05,0.8954869358669834,1,Low,0
6485-QXWWE,Female,0,No,Yes,62,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),26.0,1638.7,No,0,0,2,Established Budget,49-72 months,26.43064516129032,0.9837065966925002,0,Low,1
2761-OCIAX,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,165.4,Yes,1,1,3,New High-Spend,0-6 months,82.7,0.9032648125755744,1,High,0
7321-VGNKU,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,No,0,0,3,New High-Spend,0-6 months,60.125,1.17006237006237,1,Medium,0
5327-CNLUQ,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.9,4473.45,No,4,0,1,Established High-Value,25-48 months,93.196875,1.0397344331556182,0,Premium,1
7552-KEYGT,Male,0,Yes,No,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.55,520.55,No,0,0,0,New Budget,25-48 months,19.27962962962963,1.0140236288540967,0,Low,1
5816-JMLGY,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.4,5717.85,No,5,0,1,Established High-Value,49-72 months,81.68357142857144,0.9842860515753298,0,High,1
3068-OMWZA,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,88.8,Yes,2,1,3,New High-Spend,0-6 months,88.8,1.0,1,High,0
2927-QRRQV,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.65,4312.5,No,3,0,1,Established High-Value,25-48 months,93.75,1.0096,0,Premium,0
6032-KRXXO,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.25,2755.35,Yes,2,1,3,New High-Spend,25-48 months,91.845,0.982633785181556,1,Premium,0
7459-RRWQZ,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55,Yes,2,1,3,New High-Spend,13-24 months,66.30333333333333,0.9750640993414108,1,Medium,1
6265-SXWBU,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),95.75,6511.25,No,3,0,1,Established High-Value,49-72 months,94.3659420289855,1.014666922633903,0,Premium,1
7941-RCJOW,Male,0,No,No,65,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.55,1218.65,No,0,0,2,Established Budget,49-72 months,18.74846153846154,1.0427522258236572,0,Low,1
6374-NTQLP,Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7,No,5,0,1,Established High-Value,49-72 months,103.44027777777778,1.0063778079138526,0,Premium,1
4154-AQUGT,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,Yes,3,1,3,New High-Spend,13-24 months,89.94999999999999,0.9899944413563092,1,High,1
2387-KDZQY,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.1,279.5,No,0,0,0,New Budget,13-24 months,16.441176470588236,1.2225402504472274,0,Low,0
3584-WKTTW,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.55,5720.35,No,5,0,1,Established High-Value,49-72 months,112.16372549019609,0.994528306834372,0,Premium,0
3399-BMLVW,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),60.5,3121.45,No,3,0,1,Established High-Value,49-72 months,61.20490196078431,0.98848291659325,0,Medium,1
1971-DTCZB,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.95,6468.6,No,6,0,1,Established High-Value,49-72 months,89.84166666666667,1.0123365179482422,0,High,1
3092-IGHWF,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,87.4,5918.8,Yes,2,1,1,Established High-Value,49-72 months,88.34029850746269,0.989355950530513,0,High,0
3374-PZLXD,Male,0,No,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,675.6,No,0,0,2,Established Budget,25-48 months,19.87058823529412,0.9914150384843102,1,Low,0
3813-DHBBB,Male,0,Yes,No,67,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.95,3521.7,No,4,0,1,Established High-Value,49-72 months,52.56268656716418,0.9693187949001904,0,Medium,1
2812-REYAT,Female,0,Yes,No,49,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.05,923.1,No,0,0,2,Established Budget,49-72 months,18.838775510204083,1.0642942259776835,0,Low,1
6518-PPLMZ,Male,0,Yes,Yes,53,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.4,1110.35,No,0,0,2,Established Budget,49-72 months,20.95,0.9260143198090692,0,Low,0
4939-KYYPY,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.45,1611.65,No,2,0,3,New High-Spend,25-48 months,59.69074074074074,0.9959668662550802,1,Medium,0
8017-LXHFA,Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,Yes,3,1,3,New High-Spend,13-24 months,99.72173913043478,0.9501438786187651,1,Premium,0
5930-GBIWP,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.5,5553.25,No,5,0,1,Established High-Value,49-72 months,80.48188405797102,1.0126502498536891,0,High,1
6022-KOUQO,Female,0,Yes,Yes,2,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.05,44.75,No,1,0,0,New Budget,0-6 months,22.375,1.2983240223463688,1,Low,1
6352-TWCAU,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,Yes,1,1,3,New High-Spend,25-48 months,86.54571428571428,0.998894060942194,1,High,0
2361-UPSND,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.6,3231.05,No,4,0,1,Established High-Value,25-48 months,70.24021739130436,1.0051221739063152,0,Medium,0
6035-RIIOM,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.2,5129.45,No,3,0,1,Established High-Value,49-72 months,94.9898148148148,1.0232676017896656,0,Premium,1
2929-QNSRW,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35,Yes,3,1,1,Established High-Value,49-72 months,98.36339285714288,0.9988472046983216,0,Premium,0
1262-OPMFY,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,655.9,Yes,1,1,3,New High-Spend,7-12 months,72.87777777777778,1.0394114956548255,1,High,1
9504-DSHWM,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.2,1191.2,No,2,0,3,New High-Spend,13-24 months,59.56,0.9939556749496308,1,Medium,1
5035-BVCXS,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.9,866.4,No,1,0,3,New High-Spend,7-12 months,78.76363636363637,0.9636426592797784,1,High,0
6267-DCFFZ,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,No,2,0,3,New High-Spend,25-48 months,87.57333333333332,1.0282810596833132,1,High,0
3533-UVMOM,Male,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.95,4741.45,No,4,0,1,Established High-Value,49-72 months,69.72720588235293,1.0175368294509066,0,Medium,1
2439-LYPMQ,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.6,4009.2,No,4,0,1,Established High-Value,25-48 months,105.50526315789472,0.9724633343310386,1,Premium,0
4248-QPAVC,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,Yes,2,1,3,New High-Spend,13-24 months,86.08529411764707,0.991458539751956,1,High,1
1899-VXWXM,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.1,5082.8,Yes,4,1,1,Established High-Value,25-48 months,105.89166666666668,1.001967419532541,0,Premium,1
1478-VPOAD,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.8,43.8,No,0,0,0,New Budget,0-6 months,43.8,1.0,1,Medium,0
9995-HOTOH,Male,0,Yes,Yes,63,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,59.0,3707.6,No,5,0,1,Established High-Value,49-72 months,58.85079365079365,1.002535332829863,0,Medium,0
2988-PLAHS,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.95,220.45,No,3,0,3,New High-Spend,0-6 months,73.48333333333333,0.9519165343615332,0,High,0
1371-OJCEK,Female,0,No,No,48,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.35,1133.7,No,0,0,2,Established Budget,25-48 months,23.61875,1.030960571579783,0,Low,1
4999-IEZLT,Male,0,No,No,66,No,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),29.45,1983.15,No,1,0,2,Established Budget,49-72 months,30.04772727272728,0.980107404886166,0,Low,1
8883-ANODQ,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.4,5746.75,No,2,0,1,Established High-Value,49-72 months,84.51102941176471,0.9986862139470136,0,High,1
4690-LLKUA,Male,1,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.05,770.6,Yes,0,1,0,New Budget,13-24 months,45.32941176470588,0.9938359719698936,1,Medium,0
2351-RRBUE,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.65,134.05,No,0,0,0,New Budget,7-12 months,19.15,1.078328981723237,0,Low,0
5980-BDHPY,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.1,6230.1,No,6,0,1,Established High-Value,49-72 months,86.52916666666667,1.0065970048634854,0,High,1
1498-DQNRX,Female,0,Yes,No,29,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,573.05,No,0,0,0,New Budget,25-48 months,19.76034482758621,1.004537125905244,1,Low,0
9469-WEJBT,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,3419.3,No,3,0,1,Established High-Value,25-48 months,92.41351351351352,0.9776708683063784,1,Premium,0
3331-HQDTW,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.8,3587.25,Yes,5,1,1,Established High-Value,25-48 months,105.50735294117646,1.0406857620740122,1,Premium,0
9490-DFPMD,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.65,3541.35,Yes,1,1,3,New High-Spend,25-48 months,84.31785714285714,1.0039391757380662,1,High,0
2581-VKIRT,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,3801.3,No,3,0,1,Established High-Value,49-72 months,64.42881355932204,1.016625891142504,0,Medium,0
5442-XSDCW,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5,Yes,1,1,3,New High-Spend,7-12 months,78.95454545454545,1.0069084628670122,1,High,1
7426-WEIJX,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,4859.1,No,1,0,2,Established Budget,49-72 months,80.985,0.9995678212014572,1,High,0
2851-MMUTZ,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,56.15,1439.35,No,2,0,3,New High-Spend,25-48 months,53.30925925925926,1.0532879424740331,1,Medium,0
3049-NDXFL,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.8,85.8,Yes,1,1,3,New High-Spend,0-6 months,85.8,1.0,1,High,0
8580-AECUZ,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,Yes,1,1,3,New High-Spend,0-6 months,79.1,1.0,1,High,0
3307-TLCUD,Male,0,Yes,No,17,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,34.4,592.75,No,2,0,0,New Budget,13-24 months,34.86764705882353,0.9865879375790804,1,Low,0
6625-FLENO,Male,0,Yes,No,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.75,1185.95,No,0,0,2,Established Budget,49-72 months,20.44741379310345,1.0147982629959102,0,Low,0
2967-MXRAV,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,18.8,18.8,No,0,0,0,New Budget,0-6 months,18.8,1.0,0,Low,0
7963-GQRMY,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.3,134.5,Yes,0,1,0,New Budget,0-6 months,44.833333333333336,0.9881040892193308,1,Medium,0
8189-HBVRW,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.8,4921.2,No,3,0,1,Established High-Value,49-72 months,92.85283018867923,0.9778915711615054,1,Premium,0
4163-KIUHY,Male,0,No,No,35,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.6,901.25,No,0,0,2,Established Budget,25-48 months,25.75,0.9941747572815536,1,Low,0
1228-FZFRV,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.95,5341.8,Yes,4,1,1,Established High-Value,49-72 months,106.836,0.9917069152720056,1,Premium,1
3500-NSDOA,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.8,4859.95,No,3,0,1,Established High-Value,49-72 months,71.46985294117647,0.9906274755913126,0,High,1
1171-TYKUR,Male,0,Yes,No,47,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.4,1139.2,No,0,0,2,Established Budget,25-48 months,24.238297872340425,1.0479283707865168,1,Low,0
3761-FLYZI,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.8,7082.45,No,4,0,1,Established High-Value,49-72 months,108.96076923076924,0.9985245218815524,1,Premium,1
2058-DCJBE,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,324.6,Yes,0,1,3,New High-Spend,0-6 months,64.92,1.0743992606284658,1,Medium,0
5364-XYIRR,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,4812.75,Yes,2,1,1,Established High-Value,49-72 months,94.36764705882354,1.0029920523609164,1,Premium,0
4829-AUOAX,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,Yes,2,1,1,Established High-Value,25-48 months,95.6413043478261,1.0042732128650982,1,Premium,1
1219-NNDDO,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.85,663.55,No,0,0,3,New High-Spend,7-12 months,73.72777777777777,1.0423479767915005,1,High,0
8388-DMKAE,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.25,174.65,No,0,0,0,New Budget,7-12 months,21.83125,0.9275694245634124,0,Low,0
4403-BWPAY,Male,0,No,No,14,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.8,321.7,No,0,0,0,New Budget,13-24 months,22.978571428571428,1.0792663972645322,0,Low,1
9659-QEQSY,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,5125.5,No,6,0,1,Established High-Value,25-48 months,113.9,1.0153643546971027,1,Premium,0
5405-ZMYXQ,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.6,548.9,No,0,0,3,New High-Spend,7-12 months,68.6125,1.0872654399708508,1,Medium,1
5047-LHVLY,Male,1,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,Yes,1,1,0,New Budget,0-6 months,50.15,1.0,1,Medium,0
1442-OKRJE,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,7031.3,No,5,0,1,Established High-Value,49-72 months,106.53484848484848,0.9682277814913316,0,Premium,1
4737-AQCPU,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),72.1,5016.65,No,4,0,1,Established High-Value,49-72 months,69.67569444444445,1.0347941355286894,0,Medium,1
9158-VCTQB,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.6,4594.95,Yes,6,1,1,Established High-Value,25-48 months,112.0719512195122,1.0136345335640211,1,Premium,1
2808-CHTDM,Female,0,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.1,611.45,No,0,0,0,New Budget,13-24 months,26.58478260869565,0.944149153651157,0,Low,0
6311-UEUME,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.9,2384.15,Yes,1,1,3,New High-Spend,25-48 months,82.21206896551725,0.9597131052995826,1,High,0
0793-TWELN,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,319.85,No,1,0,3,New High-Spend,0-6 months,79.9625,1.0023448491480382,1,High,0
3283-WCWXT,Male,0,Yes,Yes,6,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.4,153.3,No,0,0,0,New Budget,0-6 months,25.55,0.99412915851272,0,Low,0
1060-ENTOF,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,7035.6,No,5,0,1,Established High-Value,49-72 months,105.0089552238806,1.0037239183580646,0,Premium,1
